sample_id,age,gender,race,image_path,gender_mapped,age_bin,skin_tone,subgroup
fairface_0003997,1,0,5,data\raw\images\fairface_0003997.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0003871,7,0,3,data\raw\images\fairface_0003871.jpg,Male,60+,Light,Male_60+_Light
fairface_0006229,6,0,3,data\raw\images\fairface_0006229.jpg,Male,60+,Light,Male_60+_Light
fairface_0006257,4,1,5,data\raw\images\fairface_0006257.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002147,6,0,5,data\raw\images\fairface_0002147.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0000019,4,1,5,data\raw\images\fairface_0000019.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001518,1,0,2,data\raw\images\fairface_0001518.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0007038,3,1,4,data\raw\images\fairface_0007038.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001953,3,1,2,data\raw\images\fairface_0001953.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0001310,5,1,4,data\raw\images\fairface_0001310.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0001711,3,1,2,data\raw\images\fairface_0001711.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0001647,4,0,1,data\raw\images\fairface_0001647.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009580,3,1,0,data\raw\images\fairface_0009580.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0007821,3,1,5,data\raw\images\fairface_0007821.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007989,4,1,3,data\raw\images\fairface_0007989.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003573,3,0,0,data\raw\images\fairface_0003573.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006867,3,1,5,data\raw\images\fairface_0006867.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0006447,5,1,1,data\raw\images\fairface_0006447.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0000998,7,1,2,data\raw\images\fairface_0000998.jpg,Female,60+,Dark,Female_60+_Dark
fairface_0009966,5,0,3,data\raw\images\fairface_0009966.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0004309,6,1,1,data\raw\images\fairface_0004309.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0007355,2,0,0,data\raw\images\fairface_0007355.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0000094,4,1,1,data\raw\images\fairface_0000094.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002817,1,0,0,data\raw\images\fairface_0002817.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0003676,3,0,1,data\raw\images\fairface_0003676.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002222,3,0,6,data\raw\images\fairface_0002222.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000870,4,0,3,data\raw\images\fairface_0000870.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008842,7,0,6,data\raw\images\fairface_0008842.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0005135,4,0,3,data\raw\images\fairface_0005135.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000179,3,1,5,data\raw\images\fairface_0000179.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007893,4,0,0,data\raw\images\fairface_0007893.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0003666,5,0,6,data\raw\images\fairface_0003666.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0004140,4,0,1,data\raw\images\fairface_0004140.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009831,6,0,0,data\raw\images\fairface_0009831.jpg,Male,60+,Light,Male_60+_Light
fairface_0005319,2,1,2,data\raw\images\fairface_0005319.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0007584,4,1,6,data\raw\images\fairface_0007584.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005120,2,1,0,data\raw\images\fairface_0005120.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0000140,6,1,4,data\raw\images\fairface_0000140.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0004956,3,1,3,data\raw\images\fairface_0004956.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004778,3,1,4,data\raw\images\fairface_0004778.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003075,5,0,2,data\raw\images\fairface_0003075.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0008712,4,1,2,data\raw\images\fairface_0008712.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0008127,3,0,3,data\raw\images\fairface_0008127.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006802,3,0,0,data\raw\images\fairface_0006802.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0007139,5,0,6,data\raw\images\fairface_0007139.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0007871,3,0,4,data\raw\images\fairface_0007871.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007391,4,0,5,data\raw\images\fairface_0007391.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000090,3,1,5,data\raw\images\fairface_0000090.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005246,4,1,4,data\raw\images\fairface_0005246.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001974,4,1,6,data\raw\images\fairface_0001974.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005020,1,0,5,data\raw\images\fairface_0005020.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0009089,3,1,3,data\raw\images\fairface_0009089.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004662,3,1,0,data\raw\images\fairface_0004662.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005978,3,1,5,data\raw\images\fairface_0005978.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001871,1,0,2,data\raw\images\fairface_0001871.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0008682,4,0,5,data\raw\images\fairface_0008682.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008359,3,1,3,data\raw\images\fairface_0008359.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004571,1,1,5,data\raw\images\fairface_0004571.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0001730,1,0,6,data\raw\images\fairface_0001730.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0007894,3,1,1,data\raw\images\fairface_0007894.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0006495,4,0,5,data\raw\images\fairface_0006495.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000691,3,1,2,data\raw\images\fairface_0000691.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0000284,3,0,5,data\raw\images\fairface_0000284.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009531,3,0,3,data\raw\images\fairface_0009531.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006177,2,1,2,data\raw\images\fairface_0006177.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0007802,5,0,3,data\raw\images\fairface_0007802.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0004516,3,1,2,data\raw\images\fairface_0004516.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0003578,2,1,3,data\raw\images\fairface_0003578.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0007749,3,0,6,data\raw\images\fairface_0007749.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006716,3,1,6,data\raw\images\fairface_0006716.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001640,1,0,1,data\raw\images\fairface_0001640.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005627,3,0,0,data\raw\images\fairface_0005627.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009564,6,0,1,data\raw\images\fairface_0009564.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0007149,3,0,2,data\raw\images\fairface_0007149.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0004913,5,0,0,data\raw\images\fairface_0004913.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0001752,4,0,5,data\raw\images\fairface_0001752.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005301,4,0,3,data\raw\images\fairface_0005301.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001736,3,1,6,data\raw\images\fairface_0001736.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002684,1,1,6,data\raw\images\fairface_0002684.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0003494,4,0,5,data\raw\images\fairface_0003494.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008315,4,1,3,data\raw\images\fairface_0008315.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003356,3,0,2,data\raw\images\fairface_0003356.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0001017,4,1,3,data\raw\images\fairface_0001017.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0006717,3,1,6,data\raw\images\fairface_0006717.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003938,3,1,3,data\raw\images\fairface_0003938.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008787,0,0,3,data\raw\images\fairface_0008787.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0004578,4,1,6,data\raw\images\fairface_0004578.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002340,7,0,0,data\raw\images\fairface_0002340.jpg,Male,60+,Light,Male_60+_Light
fairface_0006382,5,0,6,data\raw\images\fairface_0006382.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0009768,4,1,0,data\raw\images\fairface_0009768.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0002935,4,1,1,data\raw\images\fairface_0002935.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003959,3,1,2,data\raw\images\fairface_0003959.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0008777,1,1,2,data\raw\images\fairface_0008777.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0001997,4,0,4,data\raw\images\fairface_0001997.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007422,1,0,0,data\raw\images\fairface_0007422.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0008019,3,0,3,data\raw\images\fairface_0008019.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0003702,6,1,3,data\raw\images\fairface_0003702.jpg,Female,60+,Light,Female_60+_Light
fairface_0006567,4,0,4,data\raw\images\fairface_0006567.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006112,2,0,5,data\raw\images\fairface_0006112.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005592,5,1,5,data\raw\images\fairface_0005592.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0004530,4,0,1,data\raw\images\fairface_0004530.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004640,5,0,1,data\raw\images\fairface_0004640.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0005163,3,0,4,data\raw\images\fairface_0005163.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009528,3,0,2,data\raw\images\fairface_0009528.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0008557,4,0,5,data\raw\images\fairface_0008557.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005834,3,1,2,data\raw\images\fairface_0005834.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0000839,5,1,3,data\raw\images\fairface_0000839.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0004006,1,1,5,data\raw\images\fairface_0004006.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0008883,6,0,4,data\raw\images\fairface_0008883.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0004029,2,0,4,data\raw\images\fairface_0004029.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0000015,4,1,5,data\raw\images\fairface_0000015.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0009043,4,0,4,data\raw\images\fairface_0009043.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006981,1,1,5,data\raw\images\fairface_0006981.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0001502,2,0,1,data\raw\images\fairface_0001502.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0002416,4,0,1,data\raw\images\fairface_0002416.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006764,5,0,4,data\raw\images\fairface_0006764.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0000886,3,1,0,data\raw\images\fairface_0000886.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0000532,5,1,5,data\raw\images\fairface_0000532.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0004159,5,1,1,data\raw\images\fairface_0004159.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0007555,3,0,0,data\raw\images\fairface_0007555.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001222,4,1,2,data\raw\images\fairface_0001222.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0009596,7,1,5,data\raw\images\fairface_0009596.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0004115,5,1,2,data\raw\images\fairface_0004115.jpg,Female,40-59,Dark,Female_40-59_Dark
fairface_0004959,1,1,4,data\raw\images\fairface_0004959.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0000185,6,0,4,data\raw\images\fairface_0000185.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0003327,3,1,2,data\raw\images\fairface_0003327.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0000982,4,0,6,data\raw\images\fairface_0000982.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004062,1,0,1,data\raw\images\fairface_0004062.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0002531,4,1,5,data\raw\images\fairface_0002531.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005215,2,0,2,data\raw\images\fairface_0005215.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0002411,3,0,4,data\raw\images\fairface_0002411.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008281,5,1,3,data\raw\images\fairface_0008281.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0007423,1,1,0,data\raw\images\fairface_0007423.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0001263,4,0,3,data\raw\images\fairface_0001263.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0004867,2,1,6,data\raw\images\fairface_0004867.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0005109,5,1,1,data\raw\images\fairface_0005109.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0000068,4,0,1,data\raw\images\fairface_0000068.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000244,5,0,3,data\raw\images\fairface_0000244.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0009814,4,0,2,data\raw\images\fairface_0009814.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0004025,3,1,4,data\raw\images\fairface_0004025.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005366,4,0,1,data\raw\images\fairface_0005366.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006624,3,1,0,data\raw\images\fairface_0006624.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003330,1,0,3,data\raw\images\fairface_0003330.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0001197,2,1,5,data\raw\images\fairface_0001197.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0004801,5,0,4,data\raw\images\fairface_0004801.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0000339,3,0,1,data\raw\images\fairface_0000339.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000182,4,1,2,data\raw\images\fairface_0000182.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0008039,4,0,3,data\raw\images\fairface_0008039.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0003046,4,1,3,data\raw\images\fairface_0003046.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003921,3,1,3,data\raw\images\fairface_0003921.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0000779,0,0,6,data\raw\images\fairface_0000779.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0006597,3,1,0,data\raw\images\fairface_0006597.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005638,5,0,2,data\raw\images\fairface_0005638.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0005713,1,1,0,data\raw\images\fairface_0005713.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0008343,2,1,6,data\raw\images\fairface_0008343.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0004364,5,1,1,data\raw\images\fairface_0004364.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0009410,6,1,1,data\raw\images\fairface_0009410.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0005958,4,0,3,data\raw\images\fairface_0005958.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002419,4,0,3,data\raw\images\fairface_0002419.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008105,1,0,3,data\raw\images\fairface_0008105.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0007088,6,0,2,data\raw\images\fairface_0007088.jpg,Male,60+,Dark,Male_60+_Dark
fairface_0009193,5,1,0,data\raw\images\fairface_0009193.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0009743,4,1,2,data\raw\images\fairface_0009743.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0004398,3,1,3,data\raw\images\fairface_0004398.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0007706,4,0,3,data\raw\images\fairface_0007706.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0007513,3,1,2,data\raw\images\fairface_0007513.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0002202,3,1,5,data\raw\images\fairface_0002202.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005928,4,1,3,data\raw\images\fairface_0005928.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0000177,3,0,4,data\raw\images\fairface_0000177.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001511,7,0,3,data\raw\images\fairface_0001511.jpg,Male,60+,Light,Male_60+_Light
fairface_0002882,3,0,0,data\raw\images\fairface_0002882.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0004430,1,1,6,data\raw\images\fairface_0004430.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0006476,4,1,1,data\raw\images\fairface_0006476.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004823,4,0,3,data\raw\images\fairface_0004823.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000292,6,1,4,data\raw\images\fairface_0000292.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0005463,3,1,0,data\raw\images\fairface_0005463.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009463,3,1,2,data\raw\images\fairface_0009463.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0009042,3,1,1,data\raw\images\fairface_0009042.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004497,6,0,5,data\raw\images\fairface_0004497.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0009782,2,0,2,data\raw\images\fairface_0009782.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0009128,1,1,1,data\raw\images\fairface_0009128.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0001912,3,1,0,data\raw\images\fairface_0001912.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0007300,3,0,3,data\raw\images\fairface_0007300.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0007310,3,0,0,data\raw\images\fairface_0007310.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006149,2,1,5,data\raw\images\fairface_0006149.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002150,3,1,0,data\raw\images\fairface_0002150.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0006193,2,1,5,data\raw\images\fairface_0006193.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0006924,3,0,0,data\raw\images\fairface_0006924.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006507,3,0,0,data\raw\images\fairface_0006507.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000509,5,0,5,data\raw\images\fairface_0000509.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0009798,4,0,2,data\raw\images\fairface_0009798.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0003324,4,1,5,data\raw\images\fairface_0003324.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003960,6,1,0,data\raw\images\fairface_0003960.jpg,Female,60+,Light,Female_60+_Light
fairface_0009861,7,0,1,data\raw\images\fairface_0009861.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0005282,3,0,2,data\raw\images\fairface_0005282.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0007976,2,1,4,data\raw\images\fairface_0007976.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0008175,2,1,3,data\raw\images\fairface_0008175.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0008940,1,0,2,data\raw\images\fairface_0008940.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0009399,2,0,5,data\raw\images\fairface_0009399.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0008728,6,0,3,data\raw\images\fairface_0008728.jpg,Male,60+,Light,Male_60+_Light
fairface_0008103,2,0,6,data\raw\images\fairface_0008103.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0000210,4,0,1,data\raw\images\fairface_0000210.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005788,4,1,3,data\raw\images\fairface_0005788.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001753,1,0,6,data\raw\images\fairface_0001753.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001610,3,1,5,data\raw\images\fairface_0001610.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004482,4,0,3,data\raw\images\fairface_0004482.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008768,5,0,3,data\raw\images\fairface_0008768.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0006953,6,1,1,data\raw\images\fairface_0006953.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0007200,3,1,0,data\raw\images\fairface_0007200.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0006592,6,1,2,data\raw\images\fairface_0006592.jpg,Female,60+,Dark,Female_60+_Dark
fairface_0005621,5,0,4,data\raw\images\fairface_0005621.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0000539,4,1,1,data\raw\images\fairface_0000539.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007047,3,1,2,data\raw\images\fairface_0007047.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0007844,7,1,1,data\raw\images\fairface_0007844.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0001379,4,1,2,data\raw\images\fairface_0001379.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0002867,4,0,3,data\raw\images\fairface_0002867.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002006,3,0,4,data\raw\images\fairface_0002006.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005048,2,0,0,data\raw\images\fairface_0005048.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0008502,3,0,0,data\raw\images\fairface_0008502.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009547,4,0,1,data\raw\images\fairface_0009547.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007414,2,0,3,data\raw\images\fairface_0007414.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0008606,0,0,2,data\raw\images\fairface_0008606.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0009346,1,0,5,data\raw\images\fairface_0009346.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0006511,3,1,0,data\raw\images\fairface_0006511.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0002154,5,0,3,data\raw\images\fairface_0002154.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0000257,3,1,0,data\raw\images\fairface_0000257.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001110,1,0,1,data\raw\images\fairface_0001110.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0002913,3,1,3,data\raw\images\fairface_0002913.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003079,1,0,5,data\raw\images\fairface_0003079.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0006664,5,0,4,data\raw\images\fairface_0006664.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0009826,5,0,3,data\raw\images\fairface_0009826.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0006966,5,0,6,data\raw\images\fairface_0006966.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0007287,7,0,3,data\raw\images\fairface_0007287.jpg,Male,60+,Light,Male_60+_Light
fairface_0002842,6,0,3,data\raw\images\fairface_0002842.jpg,Male,60+,Light,Male_60+_Light
fairface_0004138,2,0,5,data\raw\images\fairface_0004138.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0003371,1,1,5,data\raw\images\fairface_0003371.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0003071,3,1,4,data\raw\images\fairface_0003071.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002430,6,0,3,data\raw\images\fairface_0002430.jpg,Male,60+,Light,Male_60+_Light
fairface_0001067,1,1,1,data\raw\images\fairface_0001067.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0008570,4,1,3,data\raw\images\fairface_0008570.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009062,1,1,1,data\raw\images\fairface_0009062.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0005980,6,0,3,data\raw\images\fairface_0005980.jpg,Male,60+,Light,Male_60+_Light
fairface_0009804,1,1,5,data\raw\images\fairface_0009804.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0005006,3,0,1,data\raw\images\fairface_0005006.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000885,5,0,6,data\raw\images\fairface_0000885.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0001802,3,0,3,data\raw\images\fairface_0001802.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0005967,1,1,2,data\raw\images\fairface_0005967.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0006092,7,1,3,data\raw\images\fairface_0006092.jpg,Female,60+,Light,Female_60+_Light
fairface_0007780,5,0,4,data\raw\images\fairface_0007780.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0002763,2,1,5,data\raw\images\fairface_0002763.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002238,0,0,1,data\raw\images\fairface_0002238.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0003163,1,0,2,data\raw\images\fairface_0003163.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0002094,5,0,5,data\raw\images\fairface_0002094.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0004920,3,0,6,data\raw\images\fairface_0004920.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006653,4,0,4,data\raw\images\fairface_0006653.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007007,5,0,6,data\raw\images\fairface_0007007.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0003718,2,1,5,data\raw\images\fairface_0003718.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002589,3,1,3,data\raw\images\fairface_0002589.jpg,Female,20-39,Light,Female_20-39_Light
