sample_id,age,gender,race,image_path,gender_mapped,age_bin,skin_tone,subgroup
fairface_0002960,5,0,3,data\raw\images\fairface_0002960.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0008490,6,0,1,data\raw\images\fairface_0008490.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0009833,3,1,4,data\raw\images\fairface_0009833.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000725,3,1,1,data\raw\images\fairface_0000725.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003470,5,1,2,data\raw\images\fairface_0003470.jpg,Female,40-59,Dark,Female_40-59_Dark
fairface_0001962,4,0,5,data\raw\images\fairface_0001962.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002655,4,1,1,data\raw\images\fairface_0002655.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007572,5,1,1,data\raw\images\fairface_0007572.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0001461,5,0,4,data\raw\images\fairface_0001461.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0004028,5,0,2,data\raw\images\fairface_0004028.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0007461,6,0,2,data\raw\images\fairface_0007461.jpg,Male,60+,Dark,Male_60+_Dark
fairface_0004454,7,0,4,data\raw\images\fairface_0004454.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0004508,3,0,1,data\raw\images\fairface_0004508.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003896,2,1,2,data\raw\images\fairface_0003896.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0007938,3,1,3,data\raw\images\fairface_0007938.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003794,1,0,3,data\raw\images\fairface_0003794.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0005400,1,0,1,data\raw\images\fairface_0005400.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0007983,4,0,3,data\raw\images\fairface_0007983.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001419,6,0,3,data\raw\images\fairface_0001419.jpg,Male,60+,Light,Male_60+_Light
fairface_0006868,5,1,3,data\raw\images\fairface_0006868.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0009574,3,1,0,data\raw\images\fairface_0009574.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004384,3,1,0,data\raw\images\fairface_0004384.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0002441,6,1,5,data\raw\images\fairface_0002441.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0005909,3,1,1,data\raw\images\fairface_0005909.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001696,6,1,0,data\raw\images\fairface_0001696.jpg,Female,60+,Light,Female_60+_Light
fairface_0006185,4,0,4,data\raw\images\fairface_0006185.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009558,3,1,3,data\raw\images\fairface_0009558.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004519,6,1,2,data\raw\images\fairface_0004519.jpg,Female,60+,Dark,Female_60+_Dark
fairface_0001480,4,1,1,data\raw\images\fairface_0001480.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005083,3,0,6,data\raw\images\fairface_0005083.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007117,3,1,0,data\raw\images\fairface_0007117.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009674,5,0,3,data\raw\images\fairface_0009674.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0003674,5,0,1,data\raw\images\fairface_0003674.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0005352,0,1,1,data\raw\images\fairface_0005352.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0003264,3,1,0,data\raw\images\fairface_0003264.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0006531,4,0,0,data\raw\images\fairface_0006531.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0003245,2,0,0,data\raw\images\fairface_0003245.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0003929,4,1,2,data\raw\images\fairface_0003929.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0003709,6,0,5,data\raw\images\fairface_0003709.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0005350,3,1,6,data\raw\images\fairface_0005350.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000903,4,0,4,data\raw\images\fairface_0000903.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005248,1,1,1,data\raw\images\fairface_0005248.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0008908,4,0,4,data\raw\images\fairface_0008908.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008936,7,0,3,data\raw\images\fairface_0008936.jpg,Male,60+,Light,Male_60+_Light
fairface_0007424,4,0,6,data\raw\images\fairface_0007424.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002081,4,1,3,data\raw\images\fairface_0002081.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008234,3,0,0,data\raw\images\fairface_0008234.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001915,5,0,4,data\raw\images\fairface_0001915.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0002497,5,0,1,data\raw\images\fairface_0002497.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0009912,4,0,3,data\raw\images\fairface_0009912.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0002366,3,0,5,data\raw\images\fairface_0002366.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000330,1,0,3,data\raw\images\fairface_0000330.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0005145,5,0,5,data\raw\images\fairface_0005145.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0000026,1,0,6,data\raw\images\fairface_0000026.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0003966,3,1,0,data\raw\images\fairface_0003966.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0000075,4,0,1,data\raw\images\fairface_0000075.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002519,3,1,0,data\raw\images\fairface_0002519.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0002354,1,0,0,data\raw\images\fairface_0002354.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0009699,3,1,3,data\raw\images\fairface_0009699.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0001649,2,1,0,data\raw\images\fairface_0001649.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0008267,2,1,3,data\raw\images\fairface_0008267.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0008486,2,1,1,data\raw\images\fairface_0008486.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0004565,5,1,1,data\raw\images\fairface_0004565.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0003895,1,0,1,data\raw\images\fairface_0003895.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0007911,4,0,2,data\raw\images\fairface_0007911.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0002270,6,0,1,data\raw\images\fairface_0002270.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0000976,2,0,6,data\raw\images\fairface_0000976.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0002951,1,0,0,data\raw\images\fairface_0002951.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0003005,3,1,2,data\raw\images\fairface_0003005.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0003198,4,0,0,data\raw\images\fairface_0003198.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0004521,1,1,3,data\raw\images\fairface_0004521.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0004344,3,1,0,data\raw\images\fairface_0004344.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0002396,3,0,6,data\raw\images\fairface_0002396.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001922,4,0,1,data\raw\images\fairface_0001922.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003571,1,1,4,data\raw\images\fairface_0003571.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0009921,3,0,1,data\raw\images\fairface_0009921.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008545,5,0,0,data\raw\images\fairface_0008545.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0002801,3,1,3,data\raw\images\fairface_0002801.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008893,4,1,6,data\raw\images\fairface_0008893.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001919,2,0,1,data\raw\images\fairface_0001919.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005139,5,0,5,data\raw\images\fairface_0005139.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0001397,3,1,5,data\raw\images\fairface_0001397.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005997,3,0,6,data\raw\images\fairface_0005997.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003361,4,0,1,data\raw\images\fairface_0003361.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005324,5,0,1,data\raw\images\fairface_0005324.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0003923,4,0,4,data\raw\images\fairface_0003923.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008212,5,0,3,data\raw\images\fairface_0008212.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0005384,4,1,3,data\raw\images\fairface_0005384.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0004363,1,0,2,data\raw\images\fairface_0004363.jpg,Male,0-19,Dark,Male_0-19_Dark
fairface_0004213,4,0,4,data\raw\images\fairface_0004213.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000148,3,1,2,data\raw\images\fairface_0000148.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0001485,3,0,4,data\raw\images\fairface_0001485.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007318,3,0,6,data\raw\images\fairface_0007318.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0006318,6,1,4,data\raw\images\fairface_0006318.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0000894,1,0,6,data\raw\images\fairface_0000894.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0007895,3,0,6,data\raw\images\fairface_0007895.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007439,3,0,6,data\raw\images\fairface_0007439.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005298,1,1,2,data\raw\images\fairface_0005298.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0009763,5,0,0,data\raw\images\fairface_0009763.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0006628,3,1,0,data\raw\images\fairface_0006628.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0003653,4,0,1,data\raw\images\fairface_0003653.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003550,1,1,5,data\raw\images\fairface_0003550.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0005326,3,1,0,data\raw\images\fairface_0005326.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0000863,5,1,6,data\raw\images\fairface_0000863.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0005390,5,1,1,data\raw\images\fairface_0005390.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0003006,5,1,2,data\raw\images\fairface_0003006.jpg,Female,40-59,Dark,Female_40-59_Dark
fairface_0008695,4,1,5,data\raw\images\fairface_0008695.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000988,0,0,3,data\raw\images\fairface_0000988.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0003979,5,0,3,data\raw\images\fairface_0003979.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0009154,4,0,1,data\raw\images\fairface_0009154.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003285,4,1,3,data\raw\images\fairface_0003285.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0002833,2,1,5,data\raw\images\fairface_0002833.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0009169,2,1,1,data\raw\images\fairface_0009169.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0000016,3,0,1,data\raw\images\fairface_0000016.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009303,4,1,5,data\raw\images\fairface_0009303.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0006271,5,0,6,data\raw\images\fairface_0006271.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0002846,7,0,3,data\raw\images\fairface_0002846.jpg,Male,60+,Light,Male_60+_Light
fairface_0006338,4,1,1,data\raw\images\fairface_0006338.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000916,3,0,0,data\raw\images\fairface_0000916.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008402,2,1,6,data\raw\images\fairface_0008402.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0009727,3,0,3,data\raw\images\fairface_0009727.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0005212,8,1,1,data\raw\images\fairface_0005212.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0006783,1,0,6,data\raw\images\fairface_0006783.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0002485,7,0,3,data\raw\images\fairface_0002485.jpg,Male,60+,Light,Male_60+_Light
fairface_0000734,1,0,3,data\raw\images\fairface_0000734.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0003774,4,1,3,data\raw\images\fairface_0003774.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005974,3,0,3,data\raw\images\fairface_0005974.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0003157,0,0,6,data\raw\images\fairface_0003157.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0007146,4,0,2,data\raw\images\fairface_0007146.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0007733,4,0,4,data\raw\images\fairface_0007733.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007148,3,1,5,data\raw\images\fairface_0007148.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007306,3,1,5,data\raw\images\fairface_0007306.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0007631,8,1,1,data\raw\images\fairface_0007631.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0002504,1,1,1,data\raw\images\fairface_0002504.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0008434,1,1,1,data\raw\images\fairface_0008434.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0005635,8,0,6,data\raw\images\fairface_0005635.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0004418,0,1,3,data\raw\images\fairface_0004418.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0003519,3,0,1,data\raw\images\fairface_0003519.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002203,3,1,3,data\raw\images\fairface_0002203.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0000085,4,1,0,data\raw\images\fairface_0000085.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009619,1,1,6,data\raw\images\fairface_0009619.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0004410,3,1,0,data\raw\images\fairface_0004410.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0000639,5,0,4,data\raw\images\fairface_0000639.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0000446,6,0,3,data\raw\images\fairface_0000446.jpg,Male,60+,Light,Male_60+_Light
fairface_0006527,3,1,5,data\raw\images\fairface_0006527.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008182,1,1,5,data\raw\images\fairface_0008182.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0004965,5,1,6,data\raw\images\fairface_0004965.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0005810,6,1,3,data\raw\images\fairface_0005810.jpg,Female,60+,Light,Female_60+_Light
fairface_0003780,4,0,0,data\raw\images\fairface_0003780.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0007602,4,1,5,data\raw\images\fairface_0007602.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008009,3,1,6,data\raw\images\fairface_0008009.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005232,5,0,3,data\raw\images\fairface_0005232.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0008518,4,0,4,data\raw\images\fairface_0008518.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004351,4,1,1,data\raw\images\fairface_0004351.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005343,1,0,5,data\raw\images\fairface_0005343.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0005743,4,0,0,data\raw\images\fairface_0005743.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0001764,3,0,6,data\raw\images\fairface_0001764.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0000588,4,0,1,data\raw\images\fairface_0000588.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002186,5,0,1,data\raw\images\fairface_0002186.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0001488,3,1,0,data\raw\images\fairface_0001488.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0005811,6,0,4,data\raw\images\fairface_0005811.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0000726,1,1,5,data\raw\images\fairface_0000726.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0009657,4,1,1,data\raw\images\fairface_0009657.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008229,2,0,0,data\raw\images\fairface_0008229.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0007596,4,0,2,data\raw\images\fairface_0007596.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0004524,3,0,6,data\raw\images\fairface_0004524.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004514,4,0,1,data\raw\images\fairface_0004514.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005110,1,1,2,data\raw\images\fairface_0005110.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0000167,4,1,2,data\raw\images\fairface_0000167.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0006539,3,0,4,data\raw\images\fairface_0006539.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0009185,2,0,5,data\raw\images\fairface_0009185.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0009421,2,0,1,data\raw\images\fairface_0009421.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0004004,2,1,0,data\raw\images\fairface_0004004.jpg,Female,0-19,Light,Female_0-19_Light
fairface_0002303,6,1,1,data\raw\images\fairface_0002303.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0009157,6,0,6,data\raw\images\fairface_0009157.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0008909,3,1,4,data\raw\images\fairface_0008909.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003129,3,0,1,data\raw\images\fairface_0003129.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0008907,3,1,1,data\raw\images\fairface_0008907.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003689,6,1,3,data\raw\images\fairface_0003689.jpg,Female,60+,Light,Female_60+_Light
fairface_0007664,2,0,3,data\raw\images\fairface_0007664.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0009924,4,0,4,data\raw\images\fairface_0009924.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007204,5,0,1,data\raw\images\fairface_0007204.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0000663,4,1,5,data\raw\images\fairface_0000663.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008295,3,0,1,data\raw\images\fairface_0008295.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004978,3,0,2,data\raw\images\fairface_0004978.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0005376,6,0,5,data\raw\images\fairface_0005376.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0003626,5,1,0,data\raw\images\fairface_0003626.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0006794,3,1,6,data\raw\images\fairface_0006794.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0000299,4,0,5,data\raw\images\fairface_0000299.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007482,7,1,0,data\raw\images\fairface_0007482.jpg,Female,60+,Light,Female_60+_Light
fairface_0006233,6,1,3,data\raw\images\fairface_0006233.jpg,Female,60+,Light,Female_60+_Light
fairface_0002388,1,0,0,data\raw\images\fairface_0002388.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0003306,7,0,4,data\raw\images\fairface_0003306.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0007022,5,0,2,data\raw\images\fairface_0007022.jpg,Male,40-59,Dark,Male_40-59_Dark
fairface_0001746,4,0,4,data\raw\images\fairface_0001746.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003995,1,1,2,data\raw\images\fairface_0003995.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0007175,3,1,2,data\raw\images\fairface_0007175.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0007166,5,1,1,data\raw\images\fairface_0007166.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0008566,5,0,4,data\raw\images\fairface_0008566.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0007776,2,1,2,data\raw\images\fairface_0007776.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0003273,3,1,2,data\raw\images\fairface_0003273.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0003495,6,0,3,data\raw\images\fairface_0003495.jpg,Male,60+,Light,Male_60+_Light
fairface_0005257,5,0,3,data\raw\images\fairface_0005257.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0006951,3,1,6,data\raw\images\fairface_0006951.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008038,3,0,3,data\raw\images\fairface_0008038.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0006464,5,0,1,data\raw\images\fairface_0006464.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0002410,3,1,2,data\raw\images\fairface_0002410.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0007201,3,1,0,data\raw\images\fairface_0007201.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0009692,3,0,3,data\raw\images\fairface_0009692.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008590,5,1,5,data\raw\images\fairface_0008590.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0005664,1,0,0,data\raw\images\fairface_0005664.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0003749,4,1,0,data\raw\images\fairface_0003749.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0008949,4,0,6,data\raw\images\fairface_0008949.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0005042,2,0,4,data\raw\images\fairface_0005042.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001439,4,0,1,data\raw\images\fairface_0001439.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0004981,4,1,5,data\raw\images\fairface_0004981.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0001123,2,0,1,data\raw\images\fairface_0001123.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001855,6,1,4,data\raw\images\fairface_0001855.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0000902,4,1,6,data\raw\images\fairface_0000902.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0008558,4,0,5,data\raw\images\fairface_0008558.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0007381,7,1,1,data\raw\images\fairface_0007381.jpg,Female,60+,Medium,Female_60+_Medium
fairface_0004818,4,0,5,data\raw\images\fairface_0004818.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0002743,3,0,6,data\raw\images\fairface_0002743.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003190,3,1,1,data\raw\images\fairface_0003190.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0002693,4,0,3,data\raw\images\fairface_0002693.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0008381,6,0,0,data\raw\images\fairface_0008381.jpg,Male,60+,Light,Male_60+_Light
fairface_0005836,3,1,4,data\raw\images\fairface_0005836.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003149,3,1,4,data\raw\images\fairface_0003149.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0004518,3,0,0,data\raw\images\fairface_0004518.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0009231,5,1,4,data\raw\images\fairface_0009231.jpg,Female,40-59,Medium,Female_40-59_Medium
fairface_0006197,2,1,5,data\raw\images\fairface_0006197.jpg,Female,0-19,Medium,Female_0-19_Medium
fairface_0007285,1,1,2,data\raw\images\fairface_0007285.jpg,Female,0-19,Dark,Female_0-19_Dark
fairface_0002669,1,0,4,data\raw\images\fairface_0002669.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0001506,6,0,6,data\raw\images\fairface_0001506.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0000347,4,1,4,data\raw\images\fairface_0000347.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0005523,5,0,1,data\raw\images\fairface_0005523.jpg,Male,40-59,Medium,Male_40-59_Medium
fairface_0009479,1,0,0,data\raw\images\fairface_0009479.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0001556,6,0,5,data\raw\images\fairface_0001556.jpg,Male,60+,Medium,Male_60+_Medium
fairface_0008705,5,1,0,data\raw\images\fairface_0008705.jpg,Female,40-59,Light,Female_40-59_Light
fairface_0007294,4,1,2,data\raw\images\fairface_0007294.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0002053,3,0,0,data\raw\images\fairface_0002053.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000638,4,1,5,data\raw\images\fairface_0000638.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003095,3,0,4,data\raw\images\fairface_0003095.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0003822,3,1,5,data\raw\images\fairface_0003822.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003534,3,1,3,data\raw\images\fairface_0003534.jpg,Female,20-39,Light,Female_20-39_Light
fairface_0007626,1,0,6,data\raw\images\fairface_0007626.jpg,Male,0-19,Medium,Male_0-19_Medium
fairface_0002308,3,0,2,data\raw\images\fairface_0002308.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0007577,5,0,0,data\raw\images\fairface_0007577.jpg,Male,40-59,Light,Male_40-59_Light
fairface_0007286,2,0,3,data\raw\images\fairface_0007286.jpg,Male,0-19,Light,Male_0-19_Light
fairface_0007212,3,0,6,data\raw\images\fairface_0007212.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001978,4,1,2,data\raw\images\fairface_0001978.jpg,Female,20-39,Dark,Female_20-39_Dark
fairface_0002874,4,1,6,data\raw\images\fairface_0002874.jpg,Female,20-39,Medium,Female_20-39_Medium
fairface_0003681,3,0,2,data\raw\images\fairface_0003681.jpg,Male,20-39,Dark,Male_20-39_Dark
fairface_0004543,4,0,0,data\raw\images\fairface_0004543.jpg,Male,20-39,Light,Male_20-39_Light
fairface_0000380,3,0,1,data\raw\images\fairface_0000380.jpg,Male,20-39,Medium,Male_20-39_Medium
fairface_0001662,6,0,3,data\raw\images\fairface_0001662.jpg,Male,60+,Light,Male_60+_Light
fairface_0000270,3,1,0,data\raw\images\fairface_0000270.jpg,Female,20-39,Light,Female_20-39_Light
