image_a,image_b,label,subgroup,synthetic_identity_a,synthetic_identity_b,split
data\raw\images\fairface_0003030.jpg,data\raw\images\fairface_0003063.jpg,1,Male_0-19_Medium,train_identity_0966,train_identity_0966,train
data\raw\images\fairface_0003768.jpg,data\raw\images\fairface_0003775.jpg,1,Female_0-19_Medium,train_identity_0141,train_identity_0141,train
data\raw\images\fairface_0003481.jpg,data\raw\images\fairface_0003503.jpg,1,Male_20-39_Medium,train_identity_1333,train_identity_1333,train
data\raw\images\fairface_0009720.jpg,data\raw\images\fairface_0009758.jpg,1,Male_20-39_Medium,train_identity_1487,train_identity_1487,train
data\raw\images\fairface_0008379.jpg,data\raw\images\fairface_0008409.jpg,1,Male_20-39_Light,train_identity_1227,train_identity_1227,train
data\raw\images\fairface_0003708.jpg,data\raw\images\fairface_0003714.jpg,1,Male_40-59_Medium,train_identity_1580,train_identity_1580,train
data\raw\images\fairface_0008482.jpg,data\raw\images\fairface_0008495.jpg,1,Male_20-39_Medium,train_identity_1454,train_identity_1454,train
data\raw\images\fairface_0006298.jpg,data\raw\images\fairface_0006299.jpg,1,Male_20-39_Light,train_identity_1193,train_identity_1193,train
data\raw\images\fairface_0001900.jpg,data\raw\images\fairface_0001908.jpg,1,Female_20-39_Medium,train_identity_0494,train_identity_0494,train
data\raw\images\fairface_0008167.jpg,data\raw\images\fairface_0008172.jpg,1,Female_20-39_Light,train_identity_0422,train_identity_0422,train
data\raw\images\fairface_0002959.jpg,data\raw\images\fairface_0002969.jpg,1,Male_0-19_Medium,train_identity_0965,train_identity_0965,train
data\raw\images\fairface_0006578.jpg,data\raw\images\fairface_0006600.jpg,1,Female_0-19_Medium,train_identity_0175,train_identity_0175,train
data\raw\images\fairface_0005188.jpg,data\raw\images\fairface_0005196.jpg,1,Male_20-39_Light,train_identity_1178,train_identity_1178,train
data\raw\images\fairface_0002915.jpg,data\raw\images\fairface_0002927.jpg,1,Female_20-39_Light,train_identity_0327,train_identity_0327,train
data\raw\images\fairface_0008160.jpg,data\raw\images\fairface_0008174.jpg,1,Female_20-39_Light,train_identity_0422,train_identity_0422,train
data\raw\images\fairface_0006609.jpg,data\raw\images\fairface_0006636.jpg,1,Male_20-39_Medium,train_identity_1410,train_identity_1410,train
data\raw\images\fairface_0001393.jpg,data\raw\images\fairface_0001427.jpg,1,Male_0-19_Dark,train_identity_0822,train_identity_0822,train
data\raw\images\fairface_0004834.jpg,data\raw\images\fairface_0004837.jpg,1,Male_0-19_Medium,train_identity_0986,train_identity_0986,train
data\raw\images\fairface_0005641.jpg,data\raw\images\fairface_0005686.jpg,1,Male_20-39_Medium,train_identity_1386,train_identity_1386,train
data\raw\images\fairface_0002062.jpg,data\raw\images\fairface_0002168.jpg,1,Female_40-59_Medium,train_identity_0710,train_identity_0710,train
data\raw\images\fairface_0001453.jpg,data\raw\images\fairface_0001490.jpg,1,Male_0-19_Medium,train_identity_0946,train_identity_0946,train
data\raw\images\fairface_0007761.jpg,data\raw\images\fairface_0007768.jpg,1,Male_0-19_Medium,train_identity_1019,train_identity_1019,train
data\raw\images\fairface_0004863.jpg,data\raw\images\fairface_0004878.jpg,1,Male_0-19_Medium,train_identity_0987,train_identity_0987,train
data\raw\images\fairface_0008780.jpg,data\raw\images\fairface_0008836.jpg,1,Male_20-39_Light,train_identity_1233,train_identity_1233,train
data\raw\images\fairface_0001991.jpg,data\raw\images\fairface_0002027.jpg,1,Female_20-39_Medium,train_identity_0497,train_identity_0497,train
data\raw\images\fairface_0000302.jpg,data\raw\images\fairface_0000383.jpg,1,Male_40-59_Medium,train_identity_1555,train_identity_1555,train
data\raw\images\fairface_0009665.jpg,data\raw\images\fairface_0009668.jpg,1,Male_40-59_Medium,train_identity_1631,train_identity_1631,train
data\raw\images\fairface_0001579.jpg,data\raw\images\fairface_0001584.jpg,1,Male_20-39_Light,train_identity_1124,train_identity_1124,train
data\raw\images\fairface_0002480.jpg,data\raw\images\fairface_0002494.jpg,1,Male_20-39_Medium,train_identity_1312,train_identity_1312,train
data\raw\images\fairface_0005468.jpg,data\raw\images\fairface_0005487.jpg,1,Male_20-39_Medium,train_identity_1382,train_identity_1382,train
data\raw\images\fairface_0006656.jpg,data\raw\images\fairface_0006692.jpg,1,Male_40-59_Light,train_identity_1537,train_identity_1537,train
data\raw\images\fairface_0003170.jpg,data\raw\images\fairface_0003226.jpg,1,Female_20-39_Medium,train_identity_0523,train_identity_0523,train
data\raw\images\fairface_0005953.jpg,data\raw\images\fairface_0005965.jpg,1,Male_20-39_Medium,train_identity_1392,train_identity_1392,train
data\raw\images\fairface_0008550.jpg,data\raw\images\fairface_0008610.jpg,1,Male_60+_Medium,train_identity_1742,train_identity_1742,train
data\raw\images\fairface_0001742.jpg,data\raw\images\fairface_0001834.jpg,1,Female_20-39_Light,train_identity_0305,train_identity_0305,train
data\raw\images\fairface_0000237.jpg,data\raw\images\fairface_0000259.jpg,1,Male_0-19_Medium,train_identity_0928,train_identity_0928,train
data\raw\images\fairface_0008774.jpg,data\raw\images\fairface_0008974.jpg,1,Female_0-19_Light,train_identity_0093,train_identity_0093,train
data\raw\images\fairface_0008548.jpg,data\raw\images\fairface_0008596.jpg,1,Male_40-59_Light,train_identity_1545,train_identity_1545,train
data\raw\images\fairface_0006640.jpg,data\raw\images\fairface_0006653.jpg,1,Male_20-39_Medium,train_identity_1411,train_identity_1411,train
data\raw\images\fairface_0007411.jpg,data\raw\images\fairface_0007422.jpg,1,Male_0-19_Light,train_identity_0908,train_identity_0908,train
data\raw\images\fairface_0008137.jpg,data\raw\images\fairface_0008140.jpg,1,Female_40-59_Medium,train_identity_0740,train_identity_0740,train
data\raw\images\fairface_0004099.jpg,data\raw\images\fairface_0004118.jpg,1,Female_20-39_Dark,train_identity_0240,train_identity_0240,train
data\raw\images\fairface_0006763.jpg,data\raw\images\fairface_0006786.jpg,1,Male_20-39_Medium,train_identity_1414,train_identity_1414,train
data\raw\images\fairface_0007049.jpg,data\raw\images\fairface_0007141.jpg,1,Female_40-59_Medium,train_identity_0735,train_identity_0735,train
data\raw\images\fairface_0006811.jpg,data\raw\images\fairface_0006891.jpg,1,Male_60+_Light,train_identity_1672,train_identity_1672,train
data\raw\images\fairface_0000308.jpg,data\raw\images\fairface_0000319.jpg,1,Female_20-39_Light,train_identity_0282,train_identity_0282,train
data\raw\images\fairface_0006976.jpg,data\raw\images\fairface_0007084.jpg,1,Male_60+_Medium,train_identity_1731,train_identity_1731,train
data\raw\images\fairface_0003579.jpg,data\raw\images\fairface_0003588.jpg,1,Male_40-59_Medium,train_identity_1578,train_identity_1578,train
data\raw\images\fairface_0005761.jpg,data\raw\images\fairface_0005790.jpg,1,Male_0-19_Medium,train_identity_0997,train_identity_0997,train
data\raw\images\fairface_0007934.jpg,data\raw\images\fairface_0007957.jpg,1,Female_20-39_Light,train_identity_0416,train_identity_0416,train
data\raw\images\fairface_0007840.jpg,data\raw\images\fairface_0007843.jpg,1,Male_20-39_Medium,train_identity_1438,train_identity_1438,train
data\raw\images\fairface_0002963.jpg,data\raw\images\fairface_0003039.jpg,1,Female_0-19_Light,train_identity_0057,train_identity_0057,train
data\raw\images\fairface_0007171.jpg,data\raw\images\fairface_0007177.jpg,1,Female_20-39_Light,train_identity_0402,train_identity_0402,train
data\raw\images\fairface_0008958.jpg,data\raw\images\fairface_0008968.jpg,1,Male_20-39_Medium,train_identity_1465,train_identity_1465,train
data\raw\images\fairface_0003079.jpg,data\raw\images\fairface_0003238.jpg,1,Male_0-19_Medium,train_identity_0967,train_identity_0967,train
data\raw\images\fairface_0001621.jpg,data\raw\images\fairface_0002088.jpg,1,Female_60+_Light,train_identity_0763,train_identity_0763,train
data\raw\images\fairface_0007816.jpg,data\raw\images\fairface_0007827.jpg,1,Female_20-39_Medium,train_identity_0621,train_identity_0621,train
data\raw\images\fairface_0000397.jpg,data\raw\images\fairface_0000411.jpg,1,Female_20-39_Medium,train_identity_0464,train_identity_0464,train
data\raw\images\fairface_0006149.jpg,data\raw\images\fairface_0006171.jpg,1,Female_0-19_Medium,train_identity_0169,train_identity_0169,train
data\raw\images\fairface_0003171.jpg,data\raw\images\fairface_0003222.jpg,1,Male_0-19_Light,train_identity_0882,train_identity_0882,train
data\raw\images\fairface_0000533.jpg,data\raw\images\fairface_0000660.jpg,1,Male_0-19_Dark,train_identity_0818,train_identity_0818,train
data\raw\images\fairface_0006206.jpg,data\raw\images\fairface_0006211.jpg,1,Male_20-39_Light,train_identity_1191,train_identity_1191,train
data\raw\images\fairface_0009435.jpg,data\raw\images\fairface_0009444.jpg,1,Male_20-39_Dark,train_identity_1095,train_identity_1095,train
data\raw\images\fairface_0006445.jpg,data\raw\images\fairface_0006599.jpg,1,Female_40-59_Dark,train_identity_0674,train_identity_0674,train
data\raw\images\fairface_0006324.jpg,data\raw\images\fairface_0006331.jpg,1,Female_0-19_Dark,train_identity_0025,train_identity_0025,train
data\raw\images\fairface_0001387.jpg,data\raw\images\fairface_0001395.jpg,1,Female_0-19_Light,train_identity_0047,train_identity_0047,train
data\raw\images\fairface_0001325.jpg,data\raw\images\fairface_0001491.jpg,1,Male_60+_Medium,train_identity_1694,train_identity_1694,train
data\raw\images\fairface_0007571.jpg,data\raw\images\fairface_0007588.jpg,1,Male_20-39_Medium,train_identity_1431,train_identity_1431,train
data\raw\images\fairface_0004296.jpg,data\raw\images\fairface_0004302.jpg,1,Male_60+_Medium,train_identity_1714,train_identity_1714,train
data\raw\images\fairface_0002146.jpg,data\raw\images\fairface_0002149.jpg,1,Male_20-39_Light,train_identity_1132,train_identity_1132,train
data\raw\images\fairface_0008153.jpg,data\raw\images\fairface_0008223.jpg,1,Female_40-59_Medium,train_identity_0741,train_identity_0741,train
data\raw\images\fairface_0009670.jpg,data\raw\images\fairface_0009694.jpg,1,Male_20-39_Light,train_identity_1245,train_identity_1245,train
data\raw\images\fairface_0009741.jpg,data\raw\images\fairface_0009964.jpg,1,Female_0-19_Dark,train_identity_0039,train_identity_0039,train
data\raw\images\fairface_0009364.jpg,data\raw\images\fairface_0009448.jpg,1,Male_60+_Light,train_identity_1682,train_identity_1682,train
data\raw\images\fairface_0006153.jpg,data\raw\images\fairface_0006206.jpg,1,Male_20-39_Light,train_identity_1191,train_identity_1191,train
data\raw\images\fairface_0008950.jpg,data\raw\images\fairface_0008968.jpg,1,Male_20-39_Medium,train_identity_1465,train_identity_1465,train
data\raw\images\fairface_0002818.jpg,data\raw\images\fairface_0002823.jpg,1,Female_20-39_Medium,train_identity_0514,train_identity_0514,train
data\raw\images\fairface_0000650.jpg,data\raw\images\fairface_0000668.jpg,1,Female_0-19_Medium,train_identity_0106,train_identity_0106,train
data\raw\images\fairface_0002582.jpg,data\raw\images\fairface_0002639.jpg,1,Male_20-39_Light,train_identity_1139,train_identity_1139,train
data\raw\images\fairface_0007932.jpg,data\raw\images\fairface_0007946.jpg,1,Female_20-39_Light,train_identity_0416,train_identity_0416,train
data\raw\images\fairface_0009380.jpg,data\raw\images\fairface_0009390.jpg,1,Female_20-39_Light,train_identity_0444,train_identity_0444,train
data\raw\images\fairface_0009767.jpg,data\raw\images\fairface_0009803.jpg,1,Male_20-39_Medium,train_identity_1488,train_identity_1488,train
data\raw\images\fairface_0009338.jpg,data\raw\images\fairface_0009341.jpg,1,Male_20-39_Medium,train_identity_1476,train_identity_1476,train
data\raw\images\fairface_0009656.jpg,data\raw\images\fairface_0009687.jpg,1,Male_20-39_Medium,train_identity_1485,train_identity_1485,train
data\raw\images\fairface_0000050.jpg,data\raw\images\fairface_0000230.jpg,1,Female_40-59_Medium,train_identity_0702,train_identity_0702,train
data\raw\images\fairface_0008943.jpg,data\raw\images\fairface_0008961.jpg,1,Female_20-39_Medium,train_identity_0646,train_identity_0646,train
data\raw\images\fairface_0000728.jpg,data\raw\images\fairface_0000782.jpg,1,Female_20-39_Medium,train_identity_0470,train_identity_0470,train
data\raw\images\fairface_0008284.jpg,data\raw\images\fairface_0008316.jpg,1,Male_20-39_Medium,train_identity_1450,train_identity_1450,train
data\raw\images\fairface_0005467.jpg,data\raw\images\fairface_0005645.jpg,1,Male_60+_Medium,train_identity_1722,train_identity_1722,train
data\raw\images\fairface_0003112.jpg,data\raw\images\fairface_0003130.jpg,1,Male_40-59_Medium,train_identity_1575,train_identity_1575,train
data\raw\images\fairface_0009442.jpg,data\raw\images\fairface_0009466.jpg,1,Male_20-39_Light,train_identity_1242,train_identity_1242,train
data\raw\images\fairface_0000054.jpg,data\raw\images\fairface_0000244.jpg,1,Male_40-59_Light,train_identity_1508,train_identity_1508,train
data\raw\images\fairface_0009656.jpg,data\raw\images\fairface_0009682.jpg,1,Male_20-39_Medium,train_identity_1485,train_identity_1485,train
data\raw\images\fairface_0007509.jpg,data\raw\images\fairface_0007606.jpg,1,Male_40-59_Medium,train_identity_1614,train_identity_1614,train
data\raw\images\fairface_0000643.jpg,data\raw\images\fairface_0000646.jpg,1,Female_20-39_Light,train_identity_0289,train_identity_0289,train
data\raw\images\fairface_0009116.jpg,data\raw\images\fairface_0009129.jpg,1,Male_20-39_Light,train_identity_1237,train_identity_1237,train
data\raw\images\fairface_0001961.jpg,data\raw\images\fairface_0002062.jpg,1,Female_40-59_Medium,train_identity_0710,train_identity_0710,train
data\raw\images\fairface_0003415.jpg,data\raw\images\fairface_0003475.jpg,1,Male_60+_Light,train_identity_1658,train_identity_1658,train
data\raw\images\fairface_0007755.jpg,data\raw\images\fairface_0007779.jpg,1,Female_20-39_Light,train_identity_0413,train_identity_0413,train
data\raw\images\fairface_0009585.jpg,data\raw\images\fairface_0009592.jpg,1,Male_60+_Medium,train_identity_1751,train_identity_1751,train
data\raw\images\fairface_0007703.jpg,data\raw\images\fairface_0007707.jpg,1,Female_20-39_Medium,train_identity_0619,train_identity_0619,train
data\raw\images\fairface_0003091.jpg,data\raw\images\fairface_0003130.jpg,1,Male_40-59_Medium,train_identity_1575,train_identity_1575,train
data\raw\images\fairface_0001468.jpg,data\raw\images\fairface_0001479.jpg,1,Female_20-39_Light,train_identity_0301,train_identity_0301,train
data\raw\images\fairface_0001656.jpg,data\raw\images\fairface_0001743.jpg,1,Female_0-19_Medium,train_identity_0118,train_identity_0118,train
data\raw\images\fairface_0007172.jpg,data\raw\images\fairface_0007237.jpg,1,Male_40-59_Medium,train_identity_1612,train_identity_1612,train
data\raw\images\fairface_0001333.jpg,data\raw\images\fairface_0001373.jpg,1,Male_0-19_Light,train_identity_0867,train_identity_0867,train
data\raw\images\fairface_0008389.jpg,data\raw\images\fairface_0008470.jpg,1,Male_0-19_Light,train_identity_0914,train_identity_0914,train
data\raw\images\fairface_0003104.jpg,data\raw\images\fairface_0003174.jpg,1,Female_0-19_Dark,train_identity_0013,train_identity_0013,train
data\raw\images\fairface_0002483.jpg,data\raw\images\fairface_0002494.jpg,1,Male_20-39_Medium,train_identity_1312,train_identity_1312,train
data\raw\images\fairface_0008616.jpg,data\raw\images\fairface_0008654.jpg,1,Male_0-19_Dark,train_identity_0852,train_identity_0852,train
data\raw\images\fairface_0002058.jpg,data\raw\images\fairface_0002124.jpg,1,Male_20-39_Light,train_identity_1131,train_identity_1131,train
data\raw\images\fairface_0007724.jpg,data\raw\images\fairface_0007756.jpg,1,Female_0-19_Medium,train_identity_0188,train_identity_0188,train
data\raw\images\fairface_0009454.jpg,data\raw\images\fairface_0009468.jpg,1,Female_0-19_Medium,train_identity_0207,train_identity_0207,train
data\raw\images\fairface_0008169.jpg,data\raw\images\fairface_0008211.jpg,1,Male_20-39_Medium,train_identity_1447,train_identity_1447,train
data\raw\images\fairface_0006549.jpg,data\raw\images\fairface_0006580.jpg,1,Female_20-39_Light,train_identity_0392,train_identity_0392,train
data\raw\images\fairface_0000229.jpg,data\raw\images\fairface_0000288.jpg,1,Male_20-39_Light,train_identity_1104,train_identity_1104,train
data\raw\images\fairface_0002242.jpg,data\raw\images\fairface_0002249.jpg,1,Male_20-39_Light,train_identity_1134,train_identity_1134,train
data\raw\images\fairface_0005039.jpg,data\raw\images\fairface_0005075.jpg,1,Female_40-59_Medium,train_identity_0727,train_identity_0727,train
data\raw\images\fairface_0001651.jpg,data\raw\images\fairface_0001711.jpg,1,Female_20-39_Dark,train_identity_0224,train_identity_0224,train
data\raw\images\fairface_0009777.jpg,data\raw\images\fairface_0009781.jpg,1,Male_60+_Medium,train_identity_1752,train_identity_1752,train
data\raw\images\fairface_0003003.jpg,data\raw\images\fairface_0003299.jpg,1,Male_40-59_Light,train_identity_1522,train_identity_1522,train
data\raw\images\fairface_0008749.jpg,data\raw\images\fairface_0008779.jpg,1,Male_60+_Light,train_identity_1680,train_identity_1680,train
data\raw\images\fairface_0008025.jpg,data\raw\images\fairface_0008028.jpg,1,Male_20-39_Medium,train_identity_1443,train_identity_1443,train
data\raw\images\fairface_0000878.jpg,data\raw\images\fairface_0000895.jpg,1,Male_20-39_Light,train_identity_1113,train_identity_1113,train
data\raw\images\fairface_0007405.jpg,data\raw\images\fairface_0007416.jpg,1,Female_0-19_Medium,train_identity_0184,train_identity_0184,train
data\raw\images\fairface_0008304.jpg,data\raw\images\fairface_0008311.jpg,1,Male_20-39_Light,train_identity_1225,train_identity_1225,train
data\raw\images\fairface_0000979.jpg,data\raw\images\fairface_0000991.jpg,1,Male_20-39_Medium,train_identity_1275,train_identity_1275,train
data\raw\images\fairface_0005691.jpg,data\raw\images\fairface_0005696.jpg,1,Female_0-19_Medium,train_identity_0165,train_identity_0165,train
data\raw\images\fairface_0001051.jpg,data\raw\images\fairface_0001060.jpg,1,Female_20-39_Medium,train_identity_0476,train_identity_0476,train
data\raw\images\fairface_0000564.jpg,data\raw\images\fairface_0000607.jpg,1,Female_0-19_Medium,train_identity_0105,train_identity_0105,train
data\raw\images\fairface_0009627.jpg,data\raw\images\fairface_0009752.jpg,1,Female_0-19_Medium,train_identity_0209,train_identity_0209,train
data\raw\images\fairface_0003478.jpg,data\raw\images\fairface_0003492.jpg,1,Female_20-39_Medium,train_identity_0530,train_identity_0530,train
data\raw\images\fairface_0006883.jpg,data\raw\images\fairface_0006968.jpg,1,Female_0-19_Light,train_identity_0080,train_identity_0080,train
data\raw\images\fairface_0002531.jpg,data\raw\images\fairface_0002561.jpg,1,Female_20-39_Medium,train_identity_0507,train_identity_0507,train
data\raw\images\fairface_0004957.jpg,data\raw\images\fairface_0005074.jpg,1,Male_0-19_Dark,train_identity_0837,train_identity_0837,train
data\raw\images\fairface_0005029.jpg,data\raw\images\fairface_0005067.jpg,1,Male_40-59_Light,train_identity_1531,train_identity_1531,train
data\raw\images\fairface_0004763.jpg,data\raw\images\fairface_0004767.jpg,1,Male_20-39_Light,train_identity_1171,train_identity_1171,train
data\raw\images\fairface_0004260.jpg,data\raw\images\fairface_0004272.jpg,1,Female_20-39_Medium,train_identity_0546,train_identity_0546,train
data\raw\images\fairface_0007300.jpg,data\raw\images\fairface_0007310.jpg,1,Male_20-39_Light,train_identity_1208,train_identity_1208,train
data\raw\images\fairface_0007409.jpg,data\raw\images\fairface_0007415.jpg,1,Female_20-39_Medium,train_identity_0614,train_identity_0614,train
data\raw\images\fairface_0001050.jpg,data\raw\images\fairface_0001065.jpg,1,Male_20-39_Light,train_identity_1116,train_identity_1116,train
data\raw\images\fairface_0002514.jpg,data\raw\images\fairface_0002563.jpg,1,Male_20-39_Light,train_identity_1138,train_identity_1138,train
data\raw\images\fairface_0003292.jpg,data\raw\images\fairface_0003345.jpg,1,Male_60+_Medium,train_identity_1708,train_identity_1708,train
data\raw\images\fairface_0000759.jpg,data\raw\images\fairface_0000808.jpg,1,Female_20-39_Dark,train_identity_0219,train_identity_0219,train
data\raw\images\fairface_0003838.jpg,data\raw\images\fairface_0003839.jpg,1,Female_20-39_Medium,train_identity_0538,train_identity_0538,train
data\raw\images\fairface_0006969.jpg,data\raw\images\fairface_0006981.jpg,1,Female_0-19_Medium,train_identity_0179,train_identity_0179,train
data\raw\images\fairface_0007293.jpg,data\raw\images\fairface_0007417.jpg,1,Female_60+_Medium,train_identity_0804,train_identity_0804,train
data\raw\images\fairface_0009526.jpg,data\raw\images\fairface_0009535.jpg,1,Male_20-39_Medium,train_identity_1482,train_identity_1482,train
data\raw\images\fairface_0002803.jpg,data\raw\images\fairface_0002813.jpg,1,Male_0-19_Medium,train_identity_0962,train_identity_0962,train
data\raw\images\fairface_0006403.jpg,data\raw\images\fairface_0006410.jpg,1,Male_40-59_Medium,train_identity_1604,train_identity_1604,train
data\raw\images\fairface_0006086.jpg,data\raw\images\fairface_0006092.jpg,1,Female_60+_Light,train_identity_0770,train_identity_0770,train
data\raw\images\fairface_0002877.jpg,data\raw\images\fairface_0002880.jpg,1,Female_20-39_Medium,train_identity_0516,train_identity_0516,train
data\raw\images\fairface_0003234.jpg,data\raw\images\fairface_0003237.jpg,1,Male_20-39_Light,train_identity_1149,train_identity_1149,train
data\raw\images\fairface_0000356.jpg,data\raw\images\fairface_0000375.jpg,1,Female_20-39_Dark,train_identity_0216,train_identity_0216,train
data\raw\images\fairface_0007813.jpg,data\raw\images\fairface_0007829.jpg,1,Male_20-39_Light,train_identity_1218,train_identity_1218,train
data\raw\images\fairface_0001406.jpg,data\raw\images\fairface_0001451.jpg,1,Male_20-39_Dark,train_identity_1051,train_identity_1051,train
data\raw\images\fairface_0008925.jpg,data\raw\images\fairface_0008929.jpg,1,Male_0-19_Light,train_identity_0918,train_identity_0918,train
data\raw\images\fairface_0003368.jpg,data\raw\images\fairface_0003401.jpg,1,Male_0-19_Light,train_identity_0884,train_identity_0884,train
data\raw\images\fairface_0001398.jpg,data\raw\images\fairface_0001424.jpg,1,Female_20-39_Light,train_identity_0300,train_identity_0300,train
data\raw\images\fairface_0001675.jpg,data\raw\images\fairface_0001685.jpg,1,Male_0-19_Light,train_identity_0869,train_identity_0869,train
data\raw\images\fairface_0005216.jpg,data\raw\images\fairface_0005236.jpg,1,Male_20-39_Medium,train_identity_1376,train_identity_1376,train
data\raw\images\fairface_0006465.jpg,data\raw\images\fairface_0006469.jpg,1,Male_0-19_Dark,train_identity_0843,train_identity_0843,train
data\raw\images\fairface_0005979.jpg,data\raw\images\fairface_0006002.jpg,1,Male_20-39_Dark,train_identity_1077,train_identity_1077,train
data\raw\images\fairface_0008064.jpg,data\raw\images\fairface_0008082.jpg,1,Male_20-39_Medium,train_identity_1444,train_identity_1444,train
data\raw\images\fairface_0004445.jpg,data\raw\images\fairface_0004466.jpg,1,Male_20-39_Medium,train_identity_1356,train_identity_1356,train
data\raw\images\fairface_0006595.jpg,data\raw\images\fairface_0006597.jpg,1,Female_20-39_Light,train_identity_0393,train_identity_0393,train
data\raw\images\fairface_0000018.jpg,data\raw\images\fairface_0000073.jpg,1,Male_60+_Light,train_identity_1645,train_identity_1645,train
data\raw\images\fairface_0007074.jpg,data\raw\images\fairface_0007085.jpg,1,Female_20-39_Medium,train_identity_0609,train_identity_0609,train
data\raw\images\fairface_0005263.jpg,data\raw\images\fairface_0005294.jpg,1,Male_20-39_Light,train_identity_1179,train_identity_1179,train
data\raw\images\fairface_0000010.jpg,data\raw\images\fairface_0000135.jpg,1,Female_20-39_Dark,train_identity_0214,train_identity_0214,train
data\raw\images\fairface_0006011.jpg,data\raw\images\fairface_0006067.jpg,1,Male_40-59_Medium,train_identity_1601,train_identity_1601,train
data\raw\images\fairface_0008163.jpg,data\raw\images\fairface_0008171.jpg,1,Female_40-59_Medium,train_identity_0741,train_identity_0741,train
data\raw\images\fairface_0004728.jpg,data\raw\images\fairface_0004768.jpg,1,Female_20-39_Light,train_identity_0356,train_identity_0356,train
data\raw\images\fairface_0002268.jpg,data\raw\images\fairface_0002404.jpg,1,Male_20-39_Light,train_identity_1135,train_identity_1135,train
data\raw\images\fairface_0003759.jpg,data\raw\images\fairface_0003835.jpg,1,Male_60+_Medium,train_identity_1711,train_identity_1711,train
data\raw\images\fairface_0009944.jpg,data\raw\images\fairface_0009997.jpg,1,Male_20-39_Medium,train_identity_1492,train_identity_1492,train
data\raw\images\fairface_0002854.jpg,data\raw\images\fairface_0002872.jpg,1,Male_40-59_Medium,train_identity_1573,train_identity_1573,train
data\raw\images\fairface_0003402.jpg,data\raw\images\fairface_0003416.jpg,1,Male_20-39_Light,train_identity_1153,train_identity_1153,train
data\raw\images\fairface_0007081.jpg,data\raw\images\fairface_0007123.jpg,1,Male_40-59_Dark,train_identity_1503,train_identity_1503,train
data\raw\images\fairface_0007593.jpg,data\raw\images\fairface_0007618.jpg,1,Male_20-39_Medium,train_identity_1432,train_identity_1432,train
data\raw\images\fairface_0006449.jpg,data\raw\images\fairface_0006478.jpg,1,Male_20-39_Light,train_identity_1196,train_identity_1196,train
data\raw\images\fairface_0005218.jpg,data\raw\images\fairface_0005266.jpg,1,Female_0-19_Medium,train_identity_0161,train_identity_0161,train
data\raw\images\fairface_0006777.jpg,data\raw\images\fairface_0006792.jpg,1,Male_0-19_Medium,train_identity_1005,train_identity_1005,train
data\raw\images\fairface_0000200.jpg,data\raw\images\fairface_0000224.jpg,1,Male_0-19_Dark,train_identity_0816,train_identity_0816,train
data\raw\images\fairface_0006172.jpg,data\raw\images\fairface_0006177.jpg,1,Female_0-19_Dark,train_identity_0024,train_identity_0024,train
data\raw\images\fairface_0004274.jpg,data\raw\images\fairface_0004343.jpg,1,Male_40-59_Medium,train_identity_1584,train_identity_1584,train
data\raw\images\fairface_0003949.jpg,data\raw\images\fairface_0003952.jpg,1,Male_20-39_Light,train_identity_1160,train_identity_1160,train
data\raw\images\fairface_0009262.jpg,data\raw\images\fairface_0009377.jpg,1,Male_20-39_Dark,train_identity_1094,train_identity_1094,train
data\raw\images\fairface_0002575.jpg,data\raw\images\fairface_0002641.jpg,1,Male_0-19_Light,train_identity_0876,train_identity_0876,train
data\raw\images\fairface_0008017.jpg,data\raw\images\fairface_0008074.jpg,1,Female_40-59_Medium,train_identity_0739,train_identity_0739,train
data\raw\images\fairface_0004822.jpg,data\raw\images\fairface_0004942.jpg,1,Female_0-19_Light,train_identity_0068,train_identity_0068,train
data\raw\images\fairface_0005099.jpg,data\raw\images\fairface_0005134.jpg,1,Male_20-39_Medium,train_identity_1373,train_identity_1373,train
data\raw\images\fairface_0001076.jpg,data\raw\images\fairface_0001116.jpg,1,Male_40-59_Light,train_identity_1514,train_identity_1514,train
data\raw\images\fairface_0000919.jpg,data\raw\images\fairface_0000936.jpg,1,Male_40-59_Light,train_identity_1513,train_identity_1513,train
data\raw\images\fairface_0005253.jpg,data\raw\images\fairface_0005285.jpg,1,Male_20-39_Medium,train_identity_1377,train_identity_1377,train
data\raw\images\fairface_0006886.jpg,data\raw\images\fairface_0006950.jpg,1,Female_40-59_Medium,train_identity_0734,train_identity_0734,train
data\raw\images\fairface_0002712.jpg,data\raw\images\fairface_0002753.jpg,1,Male_0-19_Light,train_identity_0877,train_identity_0877,train
data\raw\images\fairface_0000342.jpg,data\raw\images\fairface_0000553.jpg,1,Female_0-19_Dark,train_identity_0002,train_identity_0002,train
data\raw\images\fairface_0004053.jpg,data\raw\images\fairface_0004063.jpg,1,Female_60+_Medium,train_identity_0795,train_identity_0795,train
data\raw\images\fairface_0008542.jpg,data\raw\images\fairface_0008567.jpg,1,Female_0-19_Medium,train_identity_0197,train_identity_0197,train
data\raw\images\fairface_0001077.jpg,data\raw\images\fairface_0001098.jpg,1,Female_20-39_Medium,train_identity_0477,train_identity_0477,train
data\raw\images\fairface_0006937.jpg,data\raw\images\fairface_0007082.jpg,1,Male_20-39_Dark,train_identity_1082,train_identity_1082,train
data\raw\images\fairface_0009605.jpg,data\raw\images\fairface_0009633.jpg,1,Male_0-19_Medium,train_identity_1041,train_identity_1041,train
